Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_returns,std_10,std_45,std_252,market_daily_returns,beta,residual_volatility,Typical Price,BBAND_10,BBAND_UP_10,BBAND_DOWN_10,SMA_10,EMA_10,ER_10,BBAND_45,BBAND_UP_45,BBAND_DOWN_45,SMA_45,EMA_45,ER_45,BBAND_252,BBAND_UP_252,BBAND_DOWN_252,SMA_252,EMA_252,ER_252,ROC_10,RSI_10,STOCHF_K_10,STOCH_K_10,STOCHF_D_10,STOCH_D_10,PLUS_DI_10,MINUS_DI_10,ADX_10,ROC_45,RSI_45,STOCHF_K_45,STOCH_K_45,STOCHF_D_45,STOCH_D_45,PLUS_DI_45,MINUS_DI_45,ADX_45,ROC_252,RSI_252,STOCHF_K_252,STOCH_K_252,STOCHF_D_252,STOCH_D_252,PLUS_DI_252,MINUS_DI_252,ADX_252,CMO_10,CMO_45,CMO_252,TR_10,ATR_10,NATR_10,TR_45,ATR_45,NATR_45,TR_252,ATR_252,NATR_252
2010-01-04,4.562868296376827,4.657142341852772,4.393174564986018,4.496876239776611,9837300,0.0,0,-1.4463115439797405,4.866370757195136,4.5114611964977245,6.823274317162033,1.6043417666686846,0.7442402892690896,6.339224765722485,4.600579027493816,4.634517097473145,5.128931307992163,4.140102886954127,4.634517097473145,4.58760115051306,0.019608285147157428,3.710420905219184,5.2054613555434734,2.2153804548948948,3.710420905219184,4.020215081278039,0.1517858043699052,3.5968205545629774,6.401871774330772,0.7917693347951835,3.5968205545629774,4.134076864930319,,0.012552585053506649,59.85529136844956,48.14818919723226,52.30086047641927,68.71767410787108,56.44200146528908,25.080031039607686,23.832550773042428,34.313999698629175,0.5414015755299226,62.345399396198275,78.29458224785968,-39.09527942921916,47.275902416881785,71.1616647309015,31.88364848607653,25.341063362598533,11.656580450775603,,,,,,,22.096251720963174,23.0874572524043,1.5887508573365088,3.571513516426578,27.243595238347094,,0.2639677768667541,0.2969637150443984,6.603777805082545,0.2639677768667541,0.24511285598288776,5.45073608685891,0.2639677768667541,0.3603742081421231,8.013878722177713
2010-01-05,4.515731582660569,5.062521560589282,4.4403123373647695,5.005957126617432,25212000,0.0,0,11.320767121358662,5.8562427664359715,4.7608091293916885,6.860207434415115,0.31156756258232815,0.7457311002738088,6.378324127834971,4.5157310488718005,4.708050918579102,5.180150604851731,4.235951232306473,4.708050918579102,4.571105712197342,0.04761907517213631,3.75441550148858,5.283222614699225,2.2256083882779345,3.75441550148858,4.040939479473629,0.14538994957508888,3.5855226190317246,6.344281858655082,0.8267633794083675,3.5855226190317246,4.136944844178116,-0.03981087044409811,0.03246755663848511,51.23817134712654,41.66657475502793,53.24068554545964,66.50502461883393,55.08810254653217,32.600547349529,19.30436760190619,31.36830243988325,0.5239610632268072,64.43238210847773,75.58134722292509,-42.448529809509324,48.75868588905649,68.74089449984021,33.43173560678549,23.76059954486988,11.65429897786095,-0.4314662261458668,,36.95651029957463,,,,22.607769250089596,22.8883728947533,1.8887033119687155,9.433973067968212,26.031704627414086,-7.191101782123233,0.6222092232245124,0.3299596581584674,6.591340073689843,0.6222092232245124,0.2555877729463646,5.105672431498978,0.6222092232245124,0.36123464148780804,7.216095390970666
2010-01-06,4.892828967587309,5.071949925884442,4.713708009290174,4.79855489730835,16597900,0.0,0,-4.143108381937452,6.1473846654775715,4.7465069587211035,6.843106033016009,0.05455206301101611,0.7439656258982559,6.361756905947347,4.836263674857161,4.75424542427063,5.148852924364405,4.359637924176855,4.75424542427063,4.6501696057282675,0.22285710435816963,3.796943638059828,5.33324233561518,2.2606449405044757,3.796943638059828,4.082896768479881,0.1773648500441387,3.570670702627727,6.261755201070288,0.8795862041851654,3.570670702627727,4.143814506489889,-0.03312857159870959,0.17218539644938446,67.78357073354152,91.66658350360952,53.796253166693596,71.46713894221932,53.559189269098475,27.94927860946964,16.390500650618577,30.797636188084486,0.6542054852497525,66.89726460906934,96.5115917157694,-38.95058829465079,50.640985777117464,66.39018636817909,32.555105991234484,23.079486662674427,11.772201041708495,-0.36254506341971215,50.51655897800065,43.861887754915664,-45.403407457549086,,,22.647125907593164,22.911604183578778,1.462988358749538,38.23527953292003,31.065058717836465,-5.942540578647964,0.35824191659426763,0.34975724070902325,7.2888035709503365,0.35824191659426763,0.2572637624937286,5.361275800721493,0.35824191659426763,0.35861591622834776,7.473414890585206
2010-01-07,4.770271939806784,5.119086187192855,4.760844758557143,4.93996524810791,14033400,0.0,0,2.9469361886196563,5.043730649323482,4.658921948600744,6.8456015203233465,0.400120187417657,0.7643891087116211,6.363961309881806,4.861404277494322,4.7646155834198,5.173977356896702,4.355253809942897,4.7646155834198,4.677148749651918,0.13207596524956242,3.845756695005629,5.384694510518702,2.306818879492556,3.845756695005629,4.114012339298511,0.17030210342364469,3.5563051203886666,6.178187014312115,0.9344232264652184,3.5563051203886666,4.148990319856043,-0.043886793031092955,0.10652216222278676,64.54373054412915,67.02133408649676,55.185141778230296,73.88356407637224,52.27628298702266,28.253615732708777,15.726407553133988,30.34888887434625,0.6633990598595121,64.80933510910734,87.98450008846699,-35.57610833265097,52.456796251074685,64.12422127148297,32.055065511995174,22.437041925213023,11.890419520285214,-0.43818975748137845,50.386052080400006,41.04860068113435,-46.73350723226551,,,22.68972358003175,22.871515160182497,1.2408729756882975,22.374508318996607,29.721811410398033,-7.891070190116634,0.3582414286357123,0.32807407768282165,6.641222381240022,0.3582414286357123,0.2587302382692119,5.237491060656954,0.3582414286357123,0.3570072673682115,7.226918600387953
2010-01-08,4.968246729669077,5.119085196752526,4.770271016855004,4.8456902503967285,12760000,0.0,0,-1.9084141886886865,5.088172250827764,4.68418359027497,6.838192249516593,0.2881727291428679,0.763663502197546,6.356495318771369,4.939965397952636,4.761787271499633,5.168170982518725,4.355403560480542,4.761787271499633,4.724933567553007,0.03160920789704193,3.8920557498931885,5.422979610306723,2.361131889479654,3.8920557498931885,4.149923335333702,0.19432861514049188,3.5397323100339797,6.0742090573734275,1.0052555626945319,3.5397323100339797,4.1552430860872835,-0.04265244384936789,0.02144250166134576,65.59386020505934,79.99991113764302,62.407356938243,70.7147196032941,51.98945803179877,25.068079658227905,13.953287997165079,30.162385968463216,0.8006872601368262,67.17933592149583,93.79841550458265,-31.255124663413536,54.52480594157858,61.914318684802886,30.890241833550824,21.621720000540723,12.019518116101846,-0.42290745659463713,50.167606707713155,42.96674743070675,-47.84314793967667,,,22.71056727741534,22.892525858661102,1.0711577509791812,6.077354241919375,34.11418301006931,-7.613000961141928,0.3488141798975226,0.3327877980354999,6.867706783533135,0.3488141798975226,0.26250119900273017,5.417209632440674,0.3488141798975226,0.35446335919615773,7.315023059246038
2010-01-11,4.836263068823676,4.930537110708973,4.657142164474567,4.751416206359863,10952900,0.0,0,-1.945523530505211,4.914192169682116,4.703498204816644,6.828964359400232,0.17467554316375106,0.7678205022157778,6.350790557766229,4.911682154668086,4.729733896255493,5.073060659339069,4.386407133171918,4.729733896255493,4.746889328070047,-0.008498847103163962,3.9364693376753066,5.448026289134766,2.4249123862158464,3.9364693376753066,4.180174070771225,0.18159399716687905,3.524917800748159,5.98589485085969,1.0639407506366276,3.524917800748159,4.160701166437556,-0.04958034502525089,-0.005802887512286636,51.76325025573283,62.337572724765266,65.13515217509106,67.37400715336165,53.13455359848042,22.184209347122056,15.69069542649372,29.881141098163884,0.7542657102186119,68.37249508325644,88.80305097277824,-26.346350142313188,56.4102771011978,59.78011785261208,30.081617424665257,22.01258334908997,12.144622920801934,-0.4629051658336586,50.08691143528105,41.687963526960075,-47.96940398516872,,,22.665456193540194,23.04575678135118,0.9583049606409697,-1.6043281209935074,31.982596152698918,-8.85115260222954,0.2733949462344061,0.3384441523208365,7.123016330748345,0.2733949462344061,0.26354868829142336,5.546739684447309,0.2733949462344061,0.35296693131300827,7.4286679167477505
2010-01-12,4.770272060505828,4.855118941570304,4.675997997953181,4.789126873016357,7870300,0.0,0,0.7936721393932545,4.419206305648249,4.703963783043934,6.8214709031076675,-0.9381166148364314,0.7711810619499292,6.3468108799174825,4.779698493847801,4.7353904247283936,5.080781935763428,4.3899989136933595,4.7353904247283936,4.747712396850013,-0.09470801910548253,3.9810924265119763,5.47152745266759,2.490657400356363,3.9810924265119763,4.205010685362035,0.1734860640608269,3.511973808209101,5.91087817181545,1.1130694446027523,3.511973808209101,4.165370850547614,-0.044424503410784605,-0.06319734126816245,48.20561195937193,49.350586271750004,66.1261434715679,60.50054451605844,55.013839701478695,21.98686437290286,15.551115068412383,28.60749041985223,0.7260273165830886,67.46111465745027,84.82486704595333,-21.681685512591564,58.21533829297219,57.76691271921793,29.271493480612293,21.419765463342333,12.219560452783272,-0.4400000494558508,49.80888624190296,40.40919255923457,-49.3422051893692,,,22.693619499074405,23.074392635134938,0.9400401688315971,-19.318298078768976,30.28569215446325,-7.987089065885748,0.17912094361712327,0.3073336979775034,6.417322115835574,0.17912094361712327,0.2648056754661624,5.529310091118522,0.17912094361712327,0.35034820718415954,7.315492290633307
2010-01-13,4.82683556332494,5.185077381185973,4.732561519028378,5.16622257232666,16400500,0.0,0,7.873996853894055,4.819516151039427,4.695504836892819,6.836325664480607,0.8325925658531009,0.7729144624858397,6.360976470219664,4.773414604179948,4.794782972335815,5.212265679502187,4.377300265169443,4.794782972335815,4.75524230160753,0.01840516842157167,4.0290674845377605,5.530222775901779,2.5279121931737425,4.0290674845377605,4.230407041347005,0.17345275697267318,3.5015363082999276,5.8478896743249456,1.1551829422749096,3.5015363082999276,4.170301728195588,-0.03912257739110106,0.011952361036145387,43.45211712915343,54.54552536665667,60.92787927964905,59.47362678576518,57.0269849045009,29.09630311048704,13.341220863957584,27.6610120354933,0.722033638504044,67.74803749446949,86.38132911827567,-34.18087564217907,60.0310059811747,55.29727731764843,31.10103288816361,20.745404413138864,12.295037921475808,-0.40515226130373505,50.0649487511965,40.92071517594805,-72.70890741098509,,,23.152150029082808,22.949127878742395,0.9261448774371542,4.1667310623889176,30.38514330070322,-7.038241005787804,0.4525158621575951,0.32241753399825657,6.24087579434373,0.4525158621575951,0.26731965491001985,5.174373561486527,0.4525158621575951,0.35008633362518143,6.776446982761654
2010-01-14,5.147368614868618,5.383053989360646,5.100231360156543,5.269925117492676,12767100,0.0,0,2.007318572016384,4.81220221444577,4.694088247754402,6.803721256026896,0.24264254383745154,0.7808352802442948,6.337595460763934,5.027953824180337,4.8626604080200195,5.348173695161463,4.377147120878576,4.8626604080200195,4.829965987192826,0.18421004239720734,4.07913752661811,5.592421489685938,2.5658535635502826,4.07913752661811,4.271094673128729,0.18467740539140207,3.494802444227158,5.810759691064838,1.178845197389478,3.494802444227158,4.178174620244055,-0.031571816448052015,0.129896518876915,63.45610901667442,106.49340549067199,50.240972708930876,65.21555459212267,57.07763389408827,31.86124288216567,11.83408510348099,28.694529319978944,0.7178682987943523,68.99484328420345,101.97625550678634,-51.137839585715554,62.00138186333439,52.43248669041577,31.685966051194665,20.04738726004738,12.468270603978228,-0.3373641041423604,50.55782526062094,46.03579257883951,-103.73391936821211,,,23.53894567312648,22.984636947753202,0.8716453784386297,37.72447472641433,31.938611902856135,-5.66037796838291,0.2828226292041034,0.3271312606325332,6.207512504241723,0.2828226292041034,0.27046213316118284,5.132181712856354,0.2828226292041034,0.34739278311977617,6.591987084724623
2010-01-15,5.317061336532787,5.505609885061857,5.119085607821034,5.185077667236328,10985300,0.0,0,-1.610031421029306,4.870414906551167,4.635145938499534,6.803358733329256,-1.0823130159869323,0.7786189456289633,6.3365459871576775,5.251070155669955,4.924881219863892,5.398984409513871,4.450778030213912,4.924881219863892,4.909958556338252,0.2074929664409262,4.130255058076647,5.633867719420859,2.626642396732434,4.130255058076647,4.314522083753249,0.19043824032847284,3.487133313266058,5.7674365338712725,1.206830092660844,3.487133313266058,4.186805058957483,-0.02051047265518185,0.14784405745496554,71.59529737192901,110.7144127500209,43.214375898363535,71.19440952838742,56.25748214386482,30.080908361561743,9.881776350287891,30.455553494761308,0.7468747984709716,67.8835380649924,103.62907612367948,-52.03695832923923,64.00049277096062,49.55310285611423,31.477631580755833,19.286893053988756,12.693603509972867,-0.2435722869524115,50.754738063633006,47.44245551976191,-111.27637618533487,,,24.248237532610332,23.4598267837171,0.9043881228280705,40.90909744057519,32.874807925405136,-3.7098070156102922,0.3865242772408237,0.3525853183672821,6.800000713493879,0.3865242772408237,0.2748615985910319,5.301012178232896,0.3865242772408237,0.33826465228646807,6.523810712111566
